id_reserva,id_cliente,nombre,apellido,mail,competencia,fecha_reserva,inicio_estancia,final_estancia,id_hotel,precio_noche,nombre_hotel,valoración,ciudad
b6413070-a809-446a-8f33-ed7bd001842f,7109,Florinda,Porras,florinda.porras@example.com,False,2025-02-09,2025-03-01,2025-03-02,7,296.61,Hotel Jardines Del Rey,1.0,Madrid
9c619a1c-ffd1-400c-9e14-cd1f4957d64a,7111,Josefa,Talavera,josefa.talavera@example.com,False,2025-02-08,2025-03-01,2025-03-02,1,404.9,Hotel Monte Verde,2.0,Madrid
64d3727a-79b7-46b4-983a-8bd520e0a2ee,7113,Febe,Galiano,febe.galiano@example.com,False,2025-02-12,2025-03-01,2025-03-02,13,389.27,Hotel Los Almendros,5.0,Madrid
b92ae6f9-7c08-4820-8bcb-ad628bf7aba1,7115,Elisa,Bravo,elisa.bravo@example.com,False,2025-02-08,2025-03-01,2025-03-02,2,81.32,Hotel Brisas Del Mar,1.0,Madrid
91eda978-3ffe-461e-93f3-83d0156fba3a,7116,Roberto,Mulet,roberto.mulet@example.com,False,2025-02-04,2025-03-01,2025-03-02,2,443.64,Hotel Brisas Del Mar,3.0,Madrid
67dc4bf5-f193-41b9-9fb1-6e18c7738d83,7117,Américo,Vila,américo.vila@example.com,False,2025-02-09,2025-03-01,2025-03-02,3,51.98,Hotel Camino Del Sol,4.0,Madrid
d8d6ec35-5327-4855-97e1-0e4ab2c9986e,7118,Mireia,Nadal,mireia.nadal@example.com,False,2025-02-03,2025-03-01,2025-03-02,10,290.82,Hotel Torre Dorada,4.0,Madrid
02530cbf-b711-4b56-acfb-067fce125fd0,7123,Chus,Sastre,chus.sastre@example.com,False,2025-02-10,2025-03-01,2025-03-02,16,477.55,Hotel Rincón Sereno,4.0,Madrid
978da22b-a11f-4612-9812-391baf4dc3d4,7125,Aureliano,Abella,aureliano.abella@example.com,False,2025-02-02,2025-03-01,2025-03-02,19,104.38,Hotel Maravilla Real,3.0,Madrid
a4efbcbb-329c-4641-8e15-ee00b353168e,7126,Chelo,Simó,chelo.simó@example.com,False,2025-02-05,2025-03-01,2025-03-02,16,361.97,Hotel Rincón Sereno,5.0,Madrid
22128042-155e-4a4b-89e8-9ba1f37db65d,7127,Martin,Rozas,martin.rozas@example.com,False,2025-02-06,2025-03-01,2025-03-02,9,50.48,Gran Hotel Madrid,1.0,Madrid
4368e270-bba8-463b-969c-df93e8485f9c,7128,Manuel,Samper,manuel.samper@example.com,False,2025-02-08,2025-03-01,2025-03-02,9,115.88,Gran Hotel Madrid,2.0,Madrid
f7c78ec9-0c2c-4fa2-8dfa-610847c00235,7129,Águeda,Mendoza,águeda.mendoza@example.com,False,2025-02-11,2025-03-01,2025-03-02,4,113.36,Hotel Puerta Del Cielo,3.0,Madrid
af93ec19-4050-4bc3-b15d-17cfc63afaef,7131,Rogelio,Olivera,rogelio.olivera@example.com,False,2025-02-06,2025-03-01,2025-03-02,16,206.95,Hotel Rincón Sereno,4.0,Madrid
79913573-ff7f-4088-9942-1a88b5bef918,7132,Anastasio,Jimenez,anastasio.jimenez@example.com,False,2025-02-11,2025-03-01,2025-03-02,13,390.82,Hotel Los Almendros,1.0,Madrid
b4636d0b-abcd-4179-b4f0-e52b4c8d7663,7133,Anacleto,Alvarado,anacleto.alvarado@example.com,False,2025-02-05,2025-03-01,2025-03-02,6,333.89,Palacio Del Sol,4.0,Madrid
e3df67d6-de01-460f-b1af-20e4fa6c43f8,7137,Clara,Roldan,clara.roldan@example.com,False,2025-02-08,2025-03-01,2025-03-02,12,68.3,Hotel Luz De Madrid,5.0,Madrid
4039501d-6cb0-4b83-95bf-551a558bcde8,7138,Abril,Sainz,abril.sainz@example.com,False,2025-02-01,2025-03-01,2025-03-02,15,179.4,Hotel Mirador Real,1.0,Madrid
bd038d82-7844-437e-ada5-601f0f1f11c0,7140,Josefa,Pinto,josefa.pinto@example.com,False,2025-02-03,2025-03-01,2025-03-02,4,471.27,Hotel Puerta Del Cielo,2.0,Madrid
a30aac0b-9401-4be5-a6ea-84b451a91b7e,7141,Hernán,Ayala,hernán.ayala@example.com,False,2025-02-09,2025-03-01,2025-03-02,2,356.96,Hotel Brisas Del Mar,2.0,Madrid
5d2cba08-af7f-490d-9d84-955131eceec9,7145,Severiano,Fábregas,severiano.fábregas@example.com,False,2025-02-06,2025-03-01,2025-03-02,18,392.1,Hotel Costa Azul,5.0,Madrid
e6442804-cca9-4d2b-8ec4-3d4dd742de78,7146,Joel,Bermudez,joel.bermudez@example.com,False,2025-02-11,2025-03-01,2025-03-02,4,59.55,Hotel Puerta Del Cielo,4.0,Madrid
0354e41f-7770-4e1f-8be6-4bd3c22ef153,7147,Encarna,Manjón,encarna.manjón@example.com,False,2025-02-11,2025-03-01,2025-03-02,6,72.52,Palacio Del Sol,3.0,Madrid
29cf9ac6-63dd-4cbe-8e09-b2f76e330e75,7149,Paco,Lucena,paco.lucena@example.com,False,2025-02-05,2025-03-01,2025-03-02,1,458.53,Hotel Monte Verde,1.0,Madrid
e7535d69-39b3-40cc-84d6-9002fa013118,7150,Trinidad,Huguet,trinidad.huguet@example.com,False,2025-02-04,2025-03-01,2025-03-02,12,69.73,Hotel Luz De Madrid,2.0,Madrid
8a858409-070d-44a8-8a41-a17bc91c7c62,7151,Natalio,Juárez,natalio.juárez@example.com,False,2025-02-11,2025-03-01,2025-03-02,17,276.75,Hotel Vista Alegre,4.0,Madrid
ef3530b2-4abd-469a-904f-0573b902eb28,7152,Águeda,Manzano,águeda.manzano@example.com,False,2025-02-09,2025-03-01,2025-03-02,15,372.99,Hotel Mirador Real,4.0,Madrid
1d4b9293-1733-45ce-8a8e-79d3ac4694eb,7154,Máxima,Mayoral,máxima.mayoral@example.com,False,2025-02-08,2025-03-01,2025-03-02,7,463.32,Hotel Jardines Del Rey,2.0,Madrid
627a3a90-10d6-4154-be55-e0ecab2c4b2c,7155,Ruy,Hidalgo,ruy.hidalgo@example.com,False,2025-02-10,2025-03-01,2025-03-02,7,275.17,Hotel Jardines Del Rey,3.0,Madrid
7f6f334b-0777-4fc7-9375-99a0fe9cc259,7156,Jose Carlos,Jordán,jose carlos.jordán@example.com,False,2025-02-04,2025-03-01,2025-03-02,6,320.05,Palacio Del Sol,3.0,Madrid
b5746090-1e31-474d-afea-995ef183c54f,7157,Virgilio,López,virgilio.lópez@example.com,False,2025-02-03,2025-03-01,2025-03-02,15,306.55,Hotel Mirador Real,4.0,Madrid
97cac7b4-e42c-4a0f-9e20-05cf4b0dc6d3,7159,Juan Luis,Alemany,juan luis.alemany@example.com,False,2025-02-07,2025-03-01,2025-03-02,12,493.22,Hotel Luz De Madrid,3.0,Madrid
9fba2962-8fd1-4709-8100-ffebe883ac1b,7160,Inmaculada,Donoso,inmaculada.donoso@example.com,False,2025-02-02,2025-03-01,2025-03-02,14,415.53,Hotel Sol Y Luna,2.0,Madrid
616b3144-655f-4b74-91fa-f0e45378b5f5,7161,Asdrubal,Moya,asdrubal.moya@example.com,False,2025-02-07,2025-03-01,2025-03-02,13,361.69,Hotel Los Almendros,4.0,Madrid
5055bb2d-9ab0-4122-baab-1734987af447,7163,Isaías,Yuste,isaías.yuste@example.com,False,2025-02-07,2025-03-01,2025-03-02,1,226.77,Hotel Monte Verde,3.0,Madrid
070283c0-215a-4ebf-9945-f54ad9b0e9aa,7164,Julián,Cabo,julián.cabo@example.com,False,2025-02-03,2025-03-01,2025-03-02,16,455.73,Hotel Rincón Sereno,2.0,Madrid
b02daf8d-e13c-4e45-b995-4f72fb4aa410,7165,Cristóbal,Aguiló,cristóbal.aguiló@example.com,False,2025-02-12,2025-03-01,2025-03-02,17,414.87,Hotel Vista Alegre,1.0,Madrid
92281706-6907-435a-906d-3fbdf738c605,7167,Jessica,Duran,jessica.duran@example.com,False,2025-02-02,2025-03-01,2025-03-02,12,349.93,Hotel Luz De Madrid,1.0,Madrid
08d0327f-c322-455c-99bd-4d2038282eb1,7168,Alejandra,Aroca,alejandra.aroca@example.com,False,2025-02-06,2025-03-01,2025-03-02,1,60.83,Hotel Monte Verde,3.0,Madrid
4cf49758-5d5e-471c-baa9-44966e20f54f,7169,Marcial,Villena,marcial.villena@example.com,False,2025-02-05,2025-03-01,2025-03-02,6,272.97,Palacio Del Sol,4.0,Madrid
bc9836dc-025a-4f0b-b7dd-c935e8ec09bb,7170,Luciano,Rey,luciano.rey@example.com,False,2025-02-05,2025-03-01,2025-03-02,7,378.32,Hotel Jardines Del Rey,2.0,Madrid
bfc5e7e1-5eee-4446-9690-66e478746c30,7171,Agustina,Catalán,agustina.catalán@example.com,False,2025-02-11,2025-03-01,2025-03-02,7,430.25,Hotel Jardines Del Rey,4.0,Madrid
7d29bb19-5cef-4ec1-9662-069a271768e5,7173,Aristides,Matas,aristides.matas@example.com,False,2025-02-04,2025-03-01,2025-03-02,5,415.31,Hotel Encanto Real,1.0,Madrid
cfab3b2e-1082-47df-a883-5704529088e2,7174,Toribio,Mayo,toribio.mayo@example.com,False,2025-02-05,2025-03-01,2025-03-02,19,315.19,Hotel Maravilla Real,5.0,Madrid
33176a1a-100e-4907-a5cb-53e70689276e,7175,Bernardo,Colomer,bernardo.colomer@example.com,False,2025-02-09,2025-03-01,2025-03-02,19,298.86,Hotel Maravilla Real,1.0,Madrid
11792471-bbcc-4b12-87f7-a18a47720d69,7178,Melania,Cardona,melania.cardona@example.com,False,2025-02-03,2025-03-01,2025-03-02,18,128.06,Hotel Costa Azul,3.0,Madrid
1b21400b-0d85-4009-939d-bfff374a706e,7179,Rosario,Serrano,rosario.serrano@example.com,False,2025-02-04,2025-03-01,2025-03-02,3,79.0,Hotel Camino Del Sol,5.0,Madrid
ae11367f-093c-481c-8908-14aea0b99f53,7182,Dafne,Navas,dafne.navas@example.com,False,2025-02-08,2025-03-01,2025-03-02,18,465.55,Hotel Costa Azul,4.0,Madrid
00a8895e-dd13-49a8-9237-0b9d06526337,7183,Primitiva,Soto,primitiva.soto@example.com,False,2025-02-12,2025-03-01,2025-03-02,13,159.09,Hotel Los Almendros,4.0,Madrid
df3367c6-498b-4984-a077-6554e9028095,7186,Juan Carlos,Palomo,juan carlos.palomo@example.com,False,2025-02-07,2025-03-01,2025-03-02,13,493.26,Hotel Los Almendros,5.0,Madrid
72712386-2152-4013-a9bf-537db8505c17,7192,Graciano,Ramón,graciano.ramón@example.com,False,2025-02-02,2025-03-01,2025-03-02,18,442.31,Hotel Costa Azul,1.0,Madrid
b6de28f9-0dc9-4ef8-a3d4-98be33e8fb7d,7194,Jose Ramón,Ferrero,jose ramón.ferrero@example.com,False,2025-02-04,2025-03-01,2025-03-02,3,490.76,Hotel Camino Del Sol,2.0,Madrid
f78ce514-49e8-4442-853a-5c466f1ef49b,7197,Jesús,Sanmartín,jesús.sanmartín@example.com,False,2025-02-09,2025-03-01,2025-03-02,11,468.43,Hotel Palacio Imperial,5.0,Madrid
0cab6eed-d7c3-473b-8338-426d73d2231b,7198,Severo,Vargas,severo.vargas@example.com,False,2025-02-09,2025-03-01,2025-03-02,10,92.59,Hotel Torre Dorada,1.0,Madrid
e629e957-11a3-4afe-ad5b-aa4124a4cf66,7199,Ileana,Prieto,ileana.prieto@example.com,False,2025-02-10,2025-03-01,2025-03-02,18,350.26,Hotel Costa Azul,4.0,Madrid
c73a631a-1a71-49a6-9a67-873cec14352a,7204,Aureliano,Coronado,aureliano.coronado@example.com,False,2025-02-11,2025-03-01,2025-03-02,6,360.53,Palacio Del Sol,5.0,Madrid
e8e4bced-b24d-4c00-8815-fbc6d262681c,7205,Francisca,Borrás,francisca.borrás@example.com,False,2025-02-08,2025-03-01,2025-03-02,17,441.37,Hotel Vista Alegre,5.0,Madrid
fff83bd9-e7eb-40df-a17c-d1045723bae0,7206,Amanda,Ríos,amanda.ríos@example.com,False,2025-02-11,2025-03-01,2025-03-02,18,234.12,Hotel Costa Azul,4.0,Madrid
95e5693b-12e1-48cf-bd73-89d9b33611d6,7208,Anselmo,Matas,anselmo.matas@example.com,False,2025-02-03,2025-03-01,2025-03-02,12,61.05,Hotel Luz De Madrid,2.0,Madrid
a61e516f-569e-44cc-b1a9-33f451837dc7,7209,Melchor,Barragán,melchor.barragán@example.com,False,2025-02-02,2025-03-01,2025-03-02,8,127.34,Hotel Las Estrellas,2.0,Madrid
0c26ed49-8c21-43de-bb2e-540712a3562c,7210,Brunilda,Pazos,brunilda.pazos@example.com,False,2025-02-12,2025-03-01,2025-03-02,19,249.72,Hotel Maravilla Real,1.0,Madrid
61a2afc3-1047-41a1-b05a-88fb61a3bdcd,7213,Nilo,Escudero,nilo.escudero@example.com,False,2025-02-06,2025-03-01,2025-03-02,1,495.27,Hotel Monte Verde,2.0,Madrid
f8952f48-41d8-4a7b-983d-6f48440b0163,7217,Alcides,Cañizares,alcides.cañizares@example.com,False,2025-02-04,2025-03-01,2025-03-02,1,312.67,Hotel Monte Verde,5.0,Madrid
1dd499e1-d8b8-42a3-9b07-22d612d6ad9f,7218,Consuela,Campos,consuela.campos@example.com,False,2025-02-03,2025-03-01,2025-03-02,16,195.55,Hotel Rincón Sereno,4.0,Madrid
cf2bf069-4b47-4d67-9e4e-0038b7d1647b,7219,Saturnina,Agustín,saturnina.agustín@example.com,False,2025-02-03,2025-03-01,2025-03-02,16,195.21,Hotel Rincón Sereno,4.0,Madrid
10c7351e-74a0-46e3-985e-f38db7f14ade,7220,Isidoro,Figueroa,isidoro.figueroa@example.com,False,2025-02-04,2025-03-01,2025-03-02,3,427.36,Hotel Camino Del Sol,3.0,Madrid
db5c8d4a-308d-4e82-ab15-28da922ed823,7221,Adelina,Sainz,adelina.sainz@example.com,False,2025-02-01,2025-03-01,2025-03-02,14,61.08,Hotel Sol Y Luna,1.0,Madrid
74f39a87-bd2f-4b87-83a5-1b817756489f,7222,Jesusa,Casado,jesusa.casado@example.com,False,2025-02-09,2025-03-01,2025-03-02,11,106.15,Hotel Palacio Imperial,1.0,Madrid
6a51f247-3b08-4dfb-854c-a411120bd5ff,7224,Olalla,Alarcón,olalla.alarcón@example.com,False,2025-02-06,2025-03-01,2025-03-02,7,298.14,Hotel Jardines Del Rey,5.0,Madrid
4b51d50c-7e3d-4157-a118-944f1488eedb,6404,Maxi,Ibañez,maxi.ibañez@example.com,False,2025-02-11,2025-03-01,2025-03-02,5,207.9,Hotel Encanto Real,5.0,Madrid
418b5ee1-f215-43c4-9e3f-b85213d6ae3b,7227,Baudelio,Durán,baudelio.durán@example.com,False,2025-02-04,2025-03-01,2025-03-02,4,341.72,Hotel Puerta Del Cielo,5.0,Madrid
22109b00-d01d-4543-b414-40fb59dbf7d4,7228,Raimundo,Galvez,raimundo.galvez@example.com,False,2025-02-01,2025-03-01,2025-03-02,2,442.86,Hotel Brisas Del Mar,1.0,Madrid
50c393fa-414f-4f88-aef3-b3870db7e931,7229,Vera,Duran,vera.duran@example.com,False,2025-02-11,2025-03-01,2025-03-02,8,167.84,Hotel Las Estrellas,5.0,Madrid
8e5c2672-40f4-4312-895f-376d31009230,7230,Macaria,Jordán,macaria.jordán@example.com,False,2025-02-10,2025-03-01,2025-03-02,16,425.86,Hotel Rincón Sereno,3.0,Madrid
aec7fdf0-a790-407f-875a-e243dc30acf0,7231,Francisco,Gutierrez,francisco.gutierrez@example.com,False,2025-02-01,2025-03-01,2025-03-02,14,331.9,Hotel Sol Y Luna,2.0,Madrid
8cb49119-705d-42df-8d88-fa7ff2cf3465,7232,Kike,Catalá,kike.catalá@example.com,False,2025-02-01,2025-03-01,2025-03-02,17,105.56,Hotel Vista Alegre,3.0,Madrid
dbcee6b5-f010-4902-9521-ffcefd1ea8bd,7233,Calixta,Marti,calixta.marti@example.com,False,2025-02-06,2025-03-01,2025-03-02,12,339.68,Hotel Luz De Madrid,1.0,Madrid
dcae80d9-3cde-4369-85e2-d0d1f5c42119,7234,Nerea,Alegre,nerea.alegre@example.com,False,2025-02-02,2025-03-01,2025-03-02,14,307.22,Hotel Sol Y Luna,4.0,Madrid
4c7cf788-c3d6-4b58-ad60-dbcc9f4cfe9f,7236,Gisela,Cazorla,gisela.cazorla@example.com,False,2025-02-04,2025-03-01,2025-03-02,7,122.91,Hotel Jardines Del Rey,4.0,Madrid
0a6dfd38-bffc-4b8f-95f5-e2eadc3ffd31,2028,Odalys,Riba,odalys.riba@example.com,False,2025-02-11,2025-03-01,2025-03-02,8,57.04,Hotel Las Estrellas,1.0,Madrid
6366e70f-c502-43ba-bef2-f8e5f6ac439b,7238,Juan Antonio,Sevillano,juan antonio.sevillano@example.com,False,2025-02-09,2025-03-01,2025-03-02,14,337.51,Hotel Sol Y Luna,2.0,Madrid
c65dc40f-96b0-4ec9-a930-f8fcc29371c7,7240,Jessica,Valbuena,jessica.valbuena@example.com,False,2025-02-04,2025-03-01,2025-03-02,13,343.03,Hotel Los Almendros,2.0,Madrid
7dbdf98e-dc3b-4648-8d0c-5d4801c2442a,7242,Miriam,España,miriam.españa@example.com,False,2025-02-12,2025-03-01,2025-03-02,4,157.64,Hotel Puerta Del Cielo,1.0,Madrid
d54c7112-3e21-4518-8d23-b6be1e833482,7243,Aureliano,Pomares,aureliano.pomares@example.com,False,2025-02-05,2025-03-01,2025-03-02,5,272.66,Hotel Encanto Real,3.0,Madrid
0866e856-e269-4db9-92b2-a932a6a19d6d,7245,Zoraida,Saez,zoraida.saez@example.com,False,2025-02-02,2025-03-01,2025-03-02,16,455.57,Hotel Rincón Sereno,3.0,Madrid
318e8b89-a3f8-4baa-96ff-a6bea3f8cf59,7246,Inés,Somoza,inés.somoza@example.com,False,2025-02-08,2025-03-01,2025-03-02,16,294.23,Hotel Rincón Sereno,2.0,Madrid
65091862-8154-4f6e-a6e0-adcf69b043c0,7247,Norberto,Vega,norberto.vega@example.com,False,2025-02-11,2025-03-01,2025-03-02,2,163.91,Hotel Brisas Del Mar,2.0,Madrid
da177609-50ff-45ba-8369-5133f251b4c6,7249,Elena,Arjona,elena.arjona@example.com,False,2025-02-10,2025-03-01,2025-03-02,3,344.88,Hotel Camino Del Sol,5.0,Madrid
3b2a328e-b7b3-45ac-bc26-aa77950bbf4d,7250,Daniela,Novoa,daniela.novoa@example.com,False,2025-02-05,2025-03-01,2025-03-02,19,209.26,Hotel Maravilla Real,2.0,Madrid
149b6950-8b4f-48c5-8545-3717d7433edc,7252,Yaiza,Vendrell,yaiza.vendrell@example.com,False,2025-02-09,2025-03-01,2025-03-02,3,403.94,Hotel Camino Del Sol,2.0,Madrid
7b1f1ce7-1212-4238-81fd-b8bab5450de1,7253,Eugenio,Huertas,eugenio.huertas@example.com,False,2025-02-06,2025-03-01,2025-03-02,13,344.7,Hotel Los Almendros,2.0,Madrid
619f0ec4-d46b-4928-9bf0-d9589be3dd28,7255,María José,Benito,maría josé.benito@example.com,False,2025-02-10,2025-03-01,2025-03-02,4,490.38,Hotel Puerta Del Cielo,5.0,Madrid
ab40a95e-cd66-46d8-b712-72bde732665c,7256,Cornelio,Castillo,cornelio.castillo@example.com,False,2025-02-02,2025-03-01,2025-03-02,11,63.17,Hotel Palacio Imperial,4.0,Madrid
8150a0b3-069f-4dae-8633-a6095b436c05,7257,Asdrubal,Carreras,asdrubal.carreras@example.com,False,2025-02-07,2025-03-01,2025-03-02,19,52.05,Hotel Maravilla Real,5.0,Madrid
a36e5aea-4294-4c06-935f-703fd5f64704,7258,Armida,Arnaiz,armida.arnaiz@example.com,False,2025-02-03,2025-03-01,2025-03-02,13,397.9,Hotel Los Almendros,5.0,Madrid
206870b9-9b13-4c6a-9261-b1a2e207eb50,7260,Manuelita,Ayllón,manuelita.ayllón@example.com,False,2025-02-09,2025-03-01,2025-03-02,13,185.33,Hotel Los Almendros,5.0,Madrid
d1e06cd9-4a87-4280-9f41-b86686dea0a2,7262,Augusto,Tormo,augusto.tormo@example.com,False,2025-02-04,2025-03-01,2025-03-02,4,60.69,Hotel Puerta Del Cielo,3.0,Madrid
c65374d4-76d1-4725-8969-1763710d7e7d,7263,Andrés Felipe,Gomis,andrés felipe.gomis@example.com,False,2025-02-08,2025-03-01,2025-03-02,9,497.53,Gran Hotel Madrid,5.0,Madrid
e58adac2-3081-4935-a0af-9bded80f0790,7264,Pastor,Calleja,pastor.calleja@example.com,False,2025-02-08,2025-03-01,2025-03-02,8,230.39,Hotel Las Estrellas,1.0,Madrid
39a4c175-b13f-4241-bb0f-fffaa4fa11a7,7265,Estefanía,Infante,estefanía.infante@example.com,False,2025-02-09,2025-03-01,2025-03-02,7,176.15,Hotel Jardines Del Rey,5.0,Madrid
2475628c-7785-4935-9fcb-4c0aaa4f6254,7266,Gaspar,Monreal,gaspar.monreal@example.com,False,2025-02-09,2025-03-01,2025-03-02,16,251.07,Hotel Rincón Sereno,2.0,Madrid
fa9b9add-337c-4f05-9040-19f65e63fa26,7267,Teófila,Canals,teófila.canals@example.com,False,2025-02-06,2025-03-01,2025-03-02,2,191.62,Hotel Brisas Del Mar,1.0,Madrid
ef6039b9-27fd-48c1-84c4-1aa3c4e0f530,7268,Francisco Jose,Echevarría,francisco jose.echevarría@example.com,False,2025-02-02,2025-03-01,2025-03-02,17,78.54,Hotel Vista Alegre,3.0,Madrid
7d0eaaf1-0e80-4b88-a02d-02039a583306,7269,América,Pons,américa.pons@example.com,False,2025-02-09,2025-03-01,2025-03-02,9,99.46,Gran Hotel Madrid,2.0,Madrid
db48c240-4d46-4f9d-a7ae-faa0ebcfd81e,7271,Germán,Cárdenas,germán.cárdenas@example.com,False,2025-02-01,2025-03-01,2025-03-02,3,346.06,Hotel Camino Del Sol,1.0,Madrid
02c47b19-8694-40bb-ad63-146d584628bf,7272,Rocío,Mancebo,rocío.mancebo@example.com,False,2025-02-02,2025-03-01,2025-03-02,5,152.13,Hotel Encanto Real,2.0,Madrid
307aa0e8-636a-4644-b435-72072628e6c2,7276,Gregorio,Ferrero,gregorio.ferrero@example.com,False,2025-02-09,2025-03-01,2025-03-02,1,387.76,Hotel Monte Verde,2.0,Madrid
ec815c4e-b730-48be-8973-a1a36b8349f1,7278,Luis Miguel,Mariscal,luis miguel.mariscal@example.com,False,2025-02-04,2025-03-01,2025-03-02,18,100.24,Hotel Costa Azul,3.0,Madrid
b6464545-c47d-4e33-8639-44f4be18b0b7,7279,Saturnina,Alfaro,saturnina.alfaro@example.com,False,2025-02-04,2025-03-01,2025-03-02,8,497.18,Hotel Las Estrellas,4.0,Madrid
af761bdf-b97c-45a3-a796-139fb120509f,7280,Elena,Muro,elena.muro@example.com,False,2025-02-01,2025-03-01,2025-03-02,13,117.03,Hotel Los Almendros,4.0,Madrid
6a3ce8b1-6537-4bad-9c8d-c0b4f6e37ea6,7282,Agustín,Perelló,agustín.perelló@example.com,False,2025-02-08,2025-03-01,2025-03-02,19,361.35,Hotel Maravilla Real,3.0,Madrid
00c1eea1-782c-47f9-8225-f4ee3e2b8a79,7283,René,Vera,rené.vera@example.com,False,2025-02-09,2025-03-01,2025-03-02,2,136.59,Hotel Brisas Del Mar,3.0,Madrid
fb7effc4-5f6b-4db9-871b-97cc5e8575a6,7284,Calixto,Millán,calixto.millán@example.com,False,2025-02-03,2025-03-01,2025-03-02,13,166.78,Hotel Los Almendros,1.0,Madrid
8c46afc4-6130-41c6-84e8-65ebc81a8bd1,7286,Estrella,Espada,estrella.espada@example.com,False,2025-02-05,2025-03-01,2025-03-02,1,313.06,Hotel Monte Verde,1.0,Madrid
9d84ec11-9d3a-4adf-aa61-04465f4d271a,2106,Saturnina,Moliner,saturnina.moliner@example.com,False,2025-02-05,2025-03-01,2025-03-02,2,204.8,Hotel Brisas Del Mar,3.0,Madrid
b838fb94-8c01-4fb4-a712-33d8b3b9e582,7288,Julio,Esteban,julio.esteban@example.com,False,2025-02-06,2025-03-01,2025-03-02,9,359.88,Gran Hotel Madrid,4.0,Madrid
e86f0c9b-a301-4267-84b3-4b70248519ea,7289,Anastasia,Sánchez,anastasia.sánchez@example.com,False,2025-02-04,2025-03-01,2025-03-02,6,294.71,Palacio Del Sol,4.0,Madrid
d1e5bbc0-e942-4a2a-936e-438d192aad58,7290,Francisco,Cuesta,francisco.cuesta@example.com,False,2025-02-11,2025-03-01,2025-03-02,12,249.01,Hotel Luz De Madrid,1.0,Madrid
d0952fd2-21cf-4fac-a30f-7e474e5af5d2,7291,Claudia,Corral,claudia.corral@example.com,False,2025-02-01,2025-03-01,2025-03-02,1,430.63,Hotel Monte Verde,4.0,Madrid
a3c0ab60-cc76-4140-88e9-e5524c3915b4,7292,Cecilio,Pujol,cecilio.pujol@example.com,False,2025-02-05,2025-03-01,2025-03-02,8,373.6,Hotel Las Estrellas,4.0,Madrid
1bcce538-663c-4462-bf12-db73c2af5d0a,7293,Celso,Cifuentes,celso.cifuentes@example.com,False,2025-02-10,2025-03-01,2025-03-02,13,128.2,Hotel Los Almendros,1.0,Madrid
e7a7addf-96d5-4d50-9abd-d97ffbc983b3,7294,Eloy,Amorós,eloy.amorós@example.com,False,2025-02-08,2025-03-01,2025-03-02,11,103.33,Hotel Palacio Imperial,4.0,Madrid
a60c4660-f643-48ee-afde-7bc8d8649b79,7295,Constanza,Criado,constanza.criado@example.com,False,2025-02-02,2025-03-01,2025-03-02,9,329.64,Gran Hotel Madrid,4.0,Madrid
508e64c0-52f5-48d1-ad5c-3b11d23dbb77,7296,Lucho,Caro,lucho.caro@example.com,False,2025-02-01,2025-03-01,2025-03-02,13,321.57,Hotel Los Almendros,2.0,Madrid
a0ba9b4a-d2b5-4355-b86c-61715d0fcf8c,7299,Graciana,Quesada,graciana.quesada@example.com,False,2025-02-03,2025-03-01,2025-03-02,16,246.11,Hotel Rincón Sereno,1.0,Madrid
b5c191d2-aab0-4122-b72c-eabc0280ac55,7300,Jose Ignacio,Sierra,jose ignacio.sierra@example.com,False,2025-02-09,2025-03-01,2025-03-02,10,370.51,Hotel Torre Dorada,5.0,Madrid
b2212b08-e81b-4ad3-b01c-67f014e8ead3,7303,Geraldo,Arnau,geraldo.arnau@example.com,False,2025-02-06,2025-03-01,2025-03-02,6,248.31,Palacio Del Sol,2.0,Madrid
02ca7335-2f66-4c3c-b1e7-11eeaff80440,7304,Carlos,Naranjo,carlos.naranjo@example.com,False,2025-02-08,2025-03-01,2025-03-02,18,176.17,Hotel Costa Azul,5.0,Madrid
3111e9d4-b247-43c4-a867-bd53f8dd9dce,7305,Estrella,Vilar,estrella.vilar@example.com,False,2025-02-01,2025-03-01,2025-03-02,4,480.76,Hotel Puerta Del Cielo,5.0,Madrid
666ebf43-9f93-4e3e-a7e2-045b63032b0c,7306,Guiomar,Nicolás,guiomar.nicolás@example.com,False,2025-02-02,2025-03-01,2025-03-02,17,345.9,Hotel Vista Alegre,1.0,Madrid
b574b570-01f4-4dbe-8e9f-60671284419c,7308,Bárbara,Arjona,bárbara.arjona@example.com,False,2025-02-01,2025-03-01,2025-03-02,9,183.99,Gran Hotel Madrid,2.0,Madrid
32ced7e5-09bb-40eb-a872-d2f1b026f251,7310,Faustino,Baró,faustino.baró@example.com,False,2025-02-10,2025-03-01,2025-03-02,17,160.83,Hotel Vista Alegre,4.0,Madrid
5a1077b5-ce3d-4f59-876c-7a2263285533,6793,Celso,Elorza,celso.elorza@example.com,False,2025-02-11,2025-03-01,2025-03-02,11,248.69,Hotel Palacio Imperial,2.0,Madrid
57dc968e-fa50-4bee-996a-6c3b8cdf4ee6,7311,Ciríaco,Duran,ciríaco.duran@example.com,False,2025-02-10,2025-03-01,2025-03-02,1,99.58,Hotel Monte Verde,3.0,Madrid
2398a512-e301-41a3-949f-d4174e6990fb,7313,Viviana,Capdevila,viviana.capdevila@example.com,False,2025-02-09,2025-03-01,2025-03-02,5,137.33,Hotel Encanto Real,5.0,Madrid
